email,{B1Y9-Z7AR66CW-9353ONTE},11/11/2010 10:21:45,BGC0686,PC-7309,Daniel.Kibo.Bruce@dtaa.com,,,Berk.Griffin.Cooley@dtaa.com,Send,39869,,AA First Email To Supervisor,my work not appreciated no gratitude my work not appreciated i work after-hours i work weekends fed up i may leave i work after-hours too much fed up my work not appreciated company will suffer too much i may leave i work after-hours company will suffer my work not appreciated i work weekends no gratitude company will suffer company will suffer too much i may leave i work after-hours i work after-hours i work holidays my work not appreciated my work not appreciated company will suffer too much company will suffer i work holidays i work weekends company will suffer i work weekends i work weekends i may leave i work holidays company will suffer too much no gratitude company will suffer i work after-hours too much fed up i work holidays i may leave company will suffer i may leave company will suffer company will suffer
email,{A5Q3-L7MS05UI-3620UQII},11/11/2010 10:22:45,DKB0259,PC-2403,Daniel.Kibo.Bruce@dtaa.com,,,Berk.Griffin.Cooley@dtaa.com,Receive,39869,,AA First Email To Supervisor,my work not appreciated no gratitude my work not appreciated i work after-hours i work weekends fed up i may leave i work after-hours too much fed up my work not appreciated company will suffer too much i may leave i work after-hours company will suffer my work not appreciated i work weekends no gratitude company will suffer company will suffer too much i may leave i work after-hours i work after-hours i work holidays my work not appreciated my work not appreciated company will suffer too much company will suffer i work holidays i work weekends company will suffer i work weekends i work weekends i may leave i work holidays company will suffer too much no gratitude company will suffer i work after-hours too much fed up i work holidays i may leave company will suffer i may leave company will suffer company will suffer
email,{B2P6-F0ST65UC-0302NJJA},11/11/2010 13:03:52,DKB0259,PC-2403,Berk.Griffin.Cooley@dtaa.com,,,Daniel.Kibo.Bruce@dtaa.com,Send,967577,hard job.txt(914971),AA First Email From Supervisor,lunch schedule lunch good work you are appreciated valued employee hard job vacation you are appreciated you are appreciated schedule valued employee lets talk lets talk lets talk you are appreciated good work training schedule valued employee schedule good work valued employee lunch schedule you are appreciated schedule good work training hard job valued employee hard job hard job lunch lunch valued employee you are appreciated valued employee rest valued employee valued employee you are appreciated good work lets talk training rest lunch lunch rest good work vacation
email,{T1C8-Q7CC58LS-7289GJFY},11/11/2010 13:04:52,BGC0686,PC-7309,Berk.Griffin.Cooley@dtaa.com,,,Daniel.Kibo.Bruce@dtaa.com,Receive,967577,hard job.txt(914971),AA First Email From Supervisor,lunch schedule lunch good work you are appreciated valued employee hard job vacation you are appreciated you are appreciated schedule valued employee lets talk lets talk lets talk you are appreciated good work training schedule valued employee schedule good work valued employee lunch schedule you are appreciated schedule good work training hard job valued employee hard job hard job lunch lunch valued employee you are appreciated valued employee rest valued employee valued employee you are appreciated good work lets talk training rest lunch lunch rest good work vacation
email,{Z5M1-A0TV56TL-3102CFDH},11/11/2010 13:39:57,BGC0686,PC-7309,Daniel.Kibo.Bruce@dtaa.com,,,Berk.Griffin.Cooley@dtaa.com,Send,21118,,AA Second Email To Supervisor,angry take me seriously exacerbated i will leave bad things exacerbated bad things i am irreplaceable i am irreplaceable take me seriously two faced i will leave outraged i am irreplaceable angry i am irreplaceable take me seriously outraged i am irreplaceable exacerbated exacerbated i will leave i will leave take me seriously not my fault i am irreplaceable outraged angry bad things not my fault angry bad things outraged i am irreplaceable take me seriously bad things outraged i am irreplaceable i am irreplaceable i will leave angry i will leave outraged angry outraged i will leave take me seriously bad things exacerbated exacerbated i am irreplaceable outraged outraged not my fault exacerbated take me seriously take me seriously i am irreplaceable exacerbated i am irreplaceable bad things i am irreplaceable angry exacerbated two faced two faced i am irreplaceable not my fault i am irreplaceable
email,{K6C7-X6NX01ET-4527SHPO},11/11/2010 13:40:57,DKB0259,PC-2403,Daniel.Kibo.Bruce@dtaa.com,,,Berk.Griffin.Cooley@dtaa.com,Receive,21118,,AA Second Email To Supervisor,angry take me seriously exacerbated i will leave bad things exacerbated bad things i am irreplaceable i am irreplaceable take me seriously two faced i will leave outraged i am irreplaceable angry i am irreplaceable take me seriously outraged i am irreplaceable exacerbated exacerbated i will leave i will leave take me seriously not my fault i am irreplaceable outraged angry bad things not my fault angry bad things outraged i am irreplaceable take me seriously bad things outraged i am irreplaceable i am irreplaceable i will leave angry i will leave outraged angry outraged i will leave take me seriously bad things exacerbated exacerbated i am irreplaceable outraged outraged not my fault exacerbated take me seriously take me seriously i am irreplaceable exacerbated i am irreplaceable bad things i am irreplaceable angry exacerbated two faced two faced i am irreplaceable not my fault i am irreplaceable
email,{M4V2-C8ZS86KH-5652MPGJ},11/11/2010 13:46:33,DKB0259,PC-2403,Berk.Griffin.Cooley@dtaa.com,,,Daniel.Kibo.Bruce@dtaa.com,Send,30482,,AA Second Email From Supervisor,training take some time off assistance demanding job assistance no one is irreplaceable promote no one is irreplaceable lets talk today promote no one is irreplaceable lets talk today operose promote lets talk today lets talk today operose assistance lets talk today promote take some time off promote no one is irreplaceable demanding job unrelenting you are diligent you are diligent unrelenting training assistance lets talk today promote promote you are diligent take some time off promote assistance demanding job take some time off demanding job training no one is irreplaceable promote assistance valued employee operose no one is irreplaceable promote
email,{B4Q0-W5QX16RW-7102LCFN},11/11/2010 13:47:33,BGC0686,PC-7309,Berk.Griffin.Cooley@dtaa.com,,,Daniel.Kibo.Bruce@dtaa.com,Receive,30482,,AA Second Email From Supervisor,training take some time off assistance demanding job assistance no one is irreplaceable promote no one is irreplaceable lets talk today promote no one is irreplaceable lets talk today operose promote lets talk today lets talk today operose assistance lets talk today promote take some time off promote no one is irreplaceable demanding job unrelenting you are diligent you are diligent unrelenting training assistance lets talk today promote promote you are diligent take some time off promote assistance demanding job take some time off demanding job training no one is irreplaceable promote assistance valued employee operose no one is irreplaceable promote
http,{D5T6-M5VT84TZ-2060CMUL},11/11/2010 15:26:08,BGC0686,PC-7309,http://www.relytec.com/Climate_of_Florida/suniest/NNXrlybttre1893061997.aspx,AA Keylogger,captured useful keyboard easy stealth advanced surveillance keylogging easy program secure useful secure advanced everything keyboard keylogging gui easy monitor free pc password activity keylogging everything illegal program username password secure monitor keylogging monitor download effective pc protect keylogging program pc program easy keyboard free program keylogging recommend secure pc easy covert keyboard
device,{I7N3-C6FQ76CA-8308ILFR},11/11/2010 15:37:42,BGC0686,PC-7309,R:\;R:\BGC0686;R:\24h64f6,Connect
